"Author","Title","Year","Publication","DOI"
"V. Růžička; A. Markham","HyperspectralViTs: General Hyperspectral Models for On-Board Remote Sensing","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2025.3557527"
"P. Albelda Aparisi; E. Fortes Sánchez; L. Contat Rodrigo; R. Masot Peris; N. Laguarda-Miró","A Rapid Electrochemical Impedance Spectroscopy and Sensor-Based Method for Monitoring Freeze-Damage in Tangerines","2021","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2021.3065846"
"J. -H. Nölke; T. J. Adler; M. Schellenberg; K. K. Dreher; N. Holzwarth; C. J. Bender; M. D. Tizabi; A. Seitel; L. Maier-Hein","Photoacoustic Quantification of Tissue Oxygenation Using Conditional Invertible Neural Networks","2024","IEEE Transactions on Medical Imaging","https://doi.org/10.1109/TMI.2024.3403417"
"O. N. Ogidi-Ekoko; W. Liang; H. Xue; N. Tansu","Machine Learning Inspired Design of Complex-Shaped GaN Subwavelength Grating Reflectors","2021","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2020.3048182"
"A. Bhattacharjee; P. Bharadwaj","Coherent Spectral Feature Extraction Using Symmetric Autoencoders","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2025.3533302"
"P. J. Riu; G. Company; R. Bragós; J. Rosell; V. Pajares; A. Torrego","Minimally Invasive Real-Time Electrical Impedance Spectroscopy Diagnostic Tool for Lung Parenchyma Pathologies","2020","2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)","https://doi.org/10.1109/EMBC44109.2020.9175860"
"I. P. Malashin; D. S. Daibagya; V. S. Tynchenko; V. A. Nelyub; A. S. Borodulin; A. P. Gantimurov; S. A. Ambrozevich; A. S. Selyukov","ML-Based Forecasting of Temporal Dynamics in Luminescence Spectra of Ag2S Colloidal Quantum Dots","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3387024"
"Y. Gao; Q. Liu; L. Gu; Y. Fu","Grayscale-Assisted RGB Image Conversion from Near-Infrared Images","2025","Tsinghua Science and Technology","https://doi.org/10.26599/TST.2024.9010115"
"J. Chao; S. Zheng; H. Wu; D. Wang; X. Zhang; H. Peng; B. Hu","fNIRS Evidence for Distinguishing Patients With Major Depression and Healthy Controls","2021","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2021.3115266"
"Z. Peng; L. Guan; Y. Liao; S. Lian","Estimating Total Leaf Chlorophyll Content of Gannan Navel Orange Leaves Using Hyperspectral Data Based on Partial Least Squares Regression","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2949866"
"C. Easttom; L. Bianchi; D. Valeriani; C. S. Nam; A. Hossaini; D. Zapała; A. Roman-Gonzalez; A. K. Singh; A. Antonietti; G. Sahonero-Alvarez; P. Balachandran","A Functional Model for Unifying Brain Computer Interface Terminology","2021","IEEE Open Journal of Engineering in Medicine and Biology","https://doi.org/10.1109/OJEMB.2021.3057471"
"Q. Yang; D. Shen; W. Du; W. Li","A Deep Learning-Based Framework for Damage Detection With Time Series","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3076436"
"N. Haroon; H. Jabbar; U. Shahbaz Khan; T. Ted. Jeong; N. Naseer","Mental Fatigue Classification Aided by Machine Learning-Driven Model Under the Influence of Foot and Auditory Binaural Beats Brain Massages via fNIRS","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3508875"
"I. R. Morales; R. Soledad Molina; M. Bogovac; N. Jovalekic; M. Liz Crespo; K. Kanaki; G. Ramponi; S. Carrato","Gamma/Neutron Online Discrimination Based on Machine Learning With CLYC Detectors","2024","IEEE Transactions on Nuclear Science","https://doi.org/10.1109/TNS.2024.3498321"
"Z. Wang; J. Fang; J. Zhang","Rethinking Delayed Hemodynamic Responses for fNIRS Classification","2023","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2023.3330911"
"J. Zhao; Z. Zhang; Y. Li; L. Cen","Multidimensional Information Assisted Deep Learning Realizing Flexible Recognition of Vortex Beam Modes","2021","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2021.3105500"
"S. Sano; T. Miyazaki; Y. Sugaya; N. Sekiguchi; S. Omachi","Mackerel Fat Content Estimation Using RGB and Depth Images","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3134260"
"M. Pato; J. Buffat; K. Alonso; S. Auer; E. Carmona; S. Maier; R. Müller; P. Rademske; U. Rascher; H. Scharr","Physics-Based Machine Learning Emulator of at-Sensor Radiances for Solar-Induced Fluorescence Retrieval in the O$_{2}$-A Absorption Band","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3457231"
"J. Choi; B. Kim; S. Im; G. Yoo","Supervised Multivariate Kernel Density Estimation for Enhanced Plasma Etching Endpoint Detection","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3155513"
"Hui Li; Chunmei Liu; M. R. Rwebangira; L. Burge","Mono-isotope prediction for mass spectra using Bayes network","2014","Tsinghua Science and Technology","https://doi.org/10.1109/TST.2014.6961030"
"K. Roitero; B. Portelli; G. Serra; V. D. Mea; S. Mizzaro; G. Cerro; M. Vitelli; M. Molinara","Detection of Wastewater Pollution Through Natural Language Generation With a Low-Cost Sensing Platform","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3277535"
"A. Bizzego; A. Carollo; M. Lim; G. Esposito","Effects of Individual Research Practices on fNIRS Signal Quality and Latent Characteristics","2024","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2024.3458396"
"T. Hasegawa; S. Matsuda; A. Kumamoto; F. Tsuchiya; Y. Kasahara; Y. Miyoshi; Y. Kasaba; A. Matsuoka; I. Shinohara","Automatic Electron Density Determination by Using a Convolutional Neural Network","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2951916"
"Y. -C. Chou; W. -H. Chung; C. -W. Tsai; C. -Y. Yi; C. -H. Chien","Improving the Performance of Charge Trapping Memtransistor as Synaptic Device by Ti-Doped HfO2","2021","IEEE Journal of the Electron Devices Society","https://doi.org/10.1109/JEDS.2020.3045194"
"A. Liang; Z. Cui; J. Ding; B. Lu; C. Qu; S. Li; M. Yin; X. Ning; J. Fang","Classification of Children With Developmental Language Disorder Using Task fNIRS Data and Convolutional Neural Network","2025","IEEE Journal of Selected Topics in Quantum Electronics","https://doi.org/10.1109/JSTQE.2024.3519572"
"J. Chen; H. Yang; Y. Xia; T. Gong; A. Thomas; J. Liu; W. Chen; T. Carlson; H. Zhao","Simultaneous Mental Fatigue and Mental Workload Assessment With Wearable High-Density Diffuse Optical Tomography","2025","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2025.3551676"
"T. Yamaguchi; H. Kawashima; H. Matsuda; Y. Shinoda","Experimental Demonstration of Peak Wavelength Measurement of Multiplexing Fiber Bragg Gratings Using Convolutional Neural Network","2023","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2023.3262494"
"L. Li; X. Pan; H. Yang; T. Zhang; Z. Liu","Supervised Dictionary Learning With Regularization for Near-Infrared Spectroscopy Classification","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2930288"
"P. Zhang; H. Chen; H. Bai; Q. Yuan","Deep Scattering Spectra with Deep Neural Networks for Acoustic Scene Classification Tasks","2019","Chinese Journal of Electronics","https://doi.org/10.1049/cje.2019.07.006"
"B. Li; C. Qin","Predictive Analytics for Octane Number: A Novel Hybrid Approach of KPCA and GS-PSO-SVR Model","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3077028"
"Z. Zulfiqar; Z. Zulfiqar; N. A. Khan; M. A. Khan; I. Ud Din; A. Almogren; M. Zareei; M. G. Martínez","Enhancing Hyperspectral Image Analysis With Deep Learning: An Innovative Hybrid Approach for Improved Detection and Classification Using Deep-Detect","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3475480"
"A. J. Garcia Inda; S. Y. Huang; N. İmamoğlu; W. Yu","Physics-Coupled Neural Network Magnetic Resonance Electrical Property Tomography (MREPT) for Conductivity Reconstruction","2022","IEEE Transactions on Image Processing","https://doi.org/10.1109/TIP.2022.3172220"
"X. Ju; F. Lian; H. Ge; Y. Jiang; Y. Zhang; D. Xu","Identification of Rice Varieties and Adulteration Using Gas Chromatography-Ion Mobility Spectrometry","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3051685"
"M. Maniruzzaman; K. Hirooka; Y. Tomioka; M. Al Mehedi Hasan; Y. Seok Hwang; A. Megumi; A. Yasumura; J. Shin","Machine Learning-Based ADHD Detection From fNIRs Signal During Reverse Stroop Tasks","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3411558"
"Q. Liu; J. Li; Y. Li; M. Gao","Recognition Methods for Coal and Coal Gangue Based on Deep Learning","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3081442"
"J. Lorenzo-Navarro; M. Castrillón-Santana; E. Santesarti; M. De Marsico; I. Martínez; E. Raymond; M. Gómez; A. Herrera","SMACC: A System for Microplastics Automatic Counting and Classification","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2970498"
"S. R. Chintareddy; K. Roach; K. Cheung; M. Hashemi","Federated Learning-Based Collaborative Wideband Spectrum Sensing and Scheduling for UAVs in UTM Systems","2025","IEEE Transactions on Machine Learning in Communications and Networking","https://doi.org/10.1109/TMLCN.2025.3540747"
"M. T. Naseem; C. -S. Lee; N. -H. Kim","Facial Expression Recognition Using Visible, IR, and MSX Images by Early and Late Fusion of Deep Learning Models","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3362247"
"Y. Li; C. Ye; Y. Ge; J. M. Junior; W. N. Gonçalvese; J. Li","Identifying Building Rooftops in Hyperspectral Imagery Using CNN With Pure Pixel Index","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3127728"
"L. E. Kruse; S. Kühl; A. Dochhan; S. Pachnicke","Experimental Investigation of Spectral Data Enhanced QoT Estimation","2023","Journal of Lightwave Technology","https://doi.org/10.1109/JLT.2023.3271860"
"J. L. Ravipudi; M. Brandt-Pearce","Machine-learning-based impairment-aware dynamic RMSCA in multi-core elastic optical networks","2024","Journal of Optical Communications and Networking","https://doi.org/10.1364/JOCN.530035"
"A. Włodarczyk; A. Knapińska; P. Lechowicz; K. Walkowiak","Machine Learning Assisted Provisioning of Time-Varying Traffic in Translucent Optical Networks","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3441522"
"E. Vanegas-Tenezaca; M. Galarza; R. Dauliat; R. Jamier; P. Roy; M. Lopez-Amo","Multidirectional Bending Sensor Using Capillary Fibers and Machine Learning for Real-Time Applications","2025","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2025.3543700"
"M. Mahmudul Hasan; M. Nahidul Islam; N. Sulaiman; M. Mahfuj Hossain; J. M. Mendes","Real-Time EEG Signal Analysis for Microsleep Detection: Hyper-Opt-ANN as a Key Solution","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3559619"
"H. Chung; H. Ko; H. Lee; J. Lee","Deep Learning for Heart Rate Estimation From Reflectance Photoplethysmography With Acceleration Power Spectrum and Acceleration Intensity","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2981956"
"W. Jiang; P. Liu; F. Wen","Speech Magnitude Spectrum Reconstruction from MFCCs Using Deep Neural Network","2018","Chinese Journal of Electronics","https://doi.org/10.1049/cje.2017.09.018"
"X. Chang; Y. Li; Y. Zhao; Y. Du; D. Liu","An Improved Anti-Jamming Method Based on Deep Reinforcement Learning and Feature Engineering","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3187030"
"N. H. M. M. Shrifan; G. N. Jawad; N. A. M. Isa; M. F. Akbar","Microwave Nondestructive Testing for Defect Detection in Composites Based on K-Means Clustering Algorithm","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3048147"
"J. Yang; D. Acharya; W. B. Scammon; S. Schmitt; E. C. Crane; M. A. Smith; J. M. Kainerstorfer","Cerebrovascular Impedance as a Function of Cerebral Perfusion Pressure","2023","IEEE Open Journal of Engineering in Medicine and Biology","https://doi.org/10.1109/OJEMB.2023.3236267"
"J. Li; W. Zhang; W. Diao; Y. Feng; X. Sun; K. Fu","CSF-Net: Color Spectrum Fusion Network for Semantic Labeling of Airborne Laser Scanning Point Cloud","2022","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3133602"
"C. Bourelly; M. Vitelli; F. Milano; M. Molinara; F. Fontanella; L. Ferrigno","EIS-Based SoC Estimation: A Novel Measurement Method for Optimizing Accuracy and Measurement Time","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3308029"
"Y. Kwak; W. -J. Song; S. -E. Kim","FGANet: fNIRS-Guided Attention Network for Hybrid EEG-fNIRS Brain-Computer Interfaces","2022","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2022.3149899"
"X. Yang; M. Zhao; S. Shi; J. Chen","Deep Constrained Energy Minimization for Hyperspectral Target Detection","2022","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2022.3205211"
"Sudimanto; I. Herwidiana Kartowisastro; A. Trisetyarso; W. Budiharto","Pain Classification Using Discrete Wavelet Transform Feature Extraction and Machine Learning Techniques","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3545869"
"E. Arbash; M. Fuchs; B. Rasti; S. Lorenz; P. Ghamisi; R. Gloaguen","PCB-Vision: A Multiscene RGB-Hyperspectral Benchmark Dataset of Printed Circuit Boards","2024","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2024.3380826"
"B. J. van Wyk; M. A. van Wyk; F. v. d. Bergh","A note on difference spectra for fast extraction of global image information","2007","SAIEE Africa Research Journal","https://doi.org/10.23919/SAIEE.2007.9487823"
"Y. Zhang; P. Cai; C. Pan; S. Zhang","Multi-Agent Deep Reinforcement Learning-Based Cooperative Spectrum Sensing With Upper Confidence Bound Exploration","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2937108"
"H. Xie; L. Xu; Y. Tan; G. Hou; Z. Cao","Ultra-Low Sampled and High Precision TDLAS Thermometry Via Artificial Neural Network","2021","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2021.3083398"
"G. S. Bhat; N. Shankar; C. K. A. Reddy; I. M. S. Panahi","A Real-Time Convolutional Neural Network Based Speech Enhancement for Hearing Impaired Listeners Using Smartphone","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2922370"
"A. Trucco; A. Barla; R. Bozzano; S. Pensieri; A. Verri; D. Solarna","Introducing Temporal Correlation in Rainfall and Wind Prediction From Underwater Noise","2023","IEEE Journal of Oceanic Engineering","https://doi.org/10.1109/JOE.2022.3223406"
"G. Rudloff; M. A. Soto","Multipeak Wavelength Detection of Spectrally Overlapped Fiber Bragg Grating Sensors Through a CNN-Based Autoencoder","2024","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2024.3400819"
"Y. -C. Chou; C. -W. Tsai; C. -Y. Yi; W. -H. Chung; C. -H. Chien","Impact of the Crystal Phase of ZrO₂ on Charge Trapping Memtransistor as Synaptic Device for Neural Network Application","2020","IEEE Journal of the Electron Devices Society","https://doi.org/10.1109/JEDS.2020.2993859"
"Y. Shangguan; X. Min; Z. Shi","Gap Filling of the ESA CCI Soil Moisture Data Using a Spatiotemporal Attention-Based Residual Deep Network","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3284841"
"A. K. Gupta; C. -H. Hsu; C. -S. Lai","Enhancement of the Au/ZnO-NA Plasmonic SERS Signal Using Principal Component Analysis as a Machine Learning Approach","2020","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2020.3015740"
"N. Jamil; A. N. Belkacem","Investigating the Phenomenon of Brain-to-Brain Synchronization and Cognitive Dynamics in Remote Learning","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3409771"
"Q. Yan; C. Fan; J. Meng; T. Song; J. Zhang; W. Sun","Comparison of BPNN and Dual-Branch CNN for Significant Wave Height Estimation From Polarimetric Gaofen-3 SAR Wave Mode Data","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3395798"
"M. Hong; S. -Y. Dong; R. S. McIntyre; S. -K. Chiang; R. Ho","fNIRS Classification of Adults With ADHD Enhanced by Feature Selection","2025","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2024.3522121"
"I. M. Mehedi; M. Bilal; M. Shehzad Hanif; T. Palaniswamy; M. T. Vellingiri","Leveraging Hyperspectral Remote Sensing Imaging for Agricultural Crop Classification Using Coot Bird Optimization With Entropy-Based Feature Fusion Model","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3459793"
"Y. Wang; X. Chen; E. Zhao; C. Zhao; M. Song; C. Yu","An Unsupervised Momentum Contrastive Learning Based Transformer Network for Hyperspectral Target Detection","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3387985"
"J. Yuan; C. Hu; C. Yan; Z. Li; S. Chen; S. Wang; X. Wang; Z. Xu; X. Ju","Semi-Empirical Soil Organic Matter Retrieval Model With Spectral Reflectance","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2941258"
"Y. T. Kelman; H. L. Yitzhak; N. Shabairou; S. Finder; Z. Zalevsky","Multi-Spectral Optimization for Tissue Probing Using Machine Learning","2021","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2020.3048015"
"W. Sun; G. He; Q. Wang; F. Yu","Numerical Study and Parameter Prediction in Hydrodynamic Performance of Self-Propelled Wiggling Hydrofoils","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3339823"
"K. Youssef; J. M. H. Barakat; S. Said; S. A. Kork; T. Beyrouthy","An Approach for Single-Channel Sound Source Localization","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3437456"
"M. Ghita; I. R. Birs; D. Copot; C. I. Muresan; M. Neckebroek; C. M. Ionescu","Parametric Modeling and Deep Learning for Enhancing Pain Assessment in Postanesthesia","2023","IEEE Transactions on Biomedical Engineering","https://doi.org/10.1109/TBME.2023.3274541"
"S. Liu; H. Zeng; H. Wang; X. Tong; H. Zhao; K. Du; J. Zhang","A Novel Adaptive Spectral Drift Correction Method for Recalibrating the MarSCoDe LIBS Data in China's Tianwen-1 Mars Mission","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3281852"
"V. K. Mishra; A. K. Mishra","Mapping Phytoplankton and Algal Blooms With a Novel Multisensor Water Index","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3368199"
"C. Zhang; H. Yang; C. -C. Fan; S. Chen; C. Fan; Z. -G. Hou; J. Chen; L. Peng; K. Xiang; Y. Wu; H. Xie","Comparing Multi-Dimensional fNIRS Features Using Bayesian Optimization-Based Neural Networks for Mild Cognitive Impairment (MCI) Detection","2023","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2023.3236007"
"P. Y. O. Amoako; G. Cao; D. Yang; L. Amoah; Y. Wang; Q. Yu","A Metareinforcement-Learning-Based Hyperspectral Image Classification With a Small Sample Set","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3347879"
"J. E. Tapia; A. Valenzuela; R. Lara; M. Gomez-Barrero; C. Busch","Selfie Periocular Verification Using an Efficient Super-Resolution Approach","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3184301"
"A. Trucco","Predicting Underwater Noise Spectra Dominated by Wind Turbine Contributions","2024","IEEE Journal of Oceanic Engineering","https://doi.org/10.1109/JOE.2024.3415753"
"A. Rauhameri; A. Robiños; O. Anttalainen; T. Salpavaara; J. Rantala; V. Surakka; P. Kallio; A. Vehkaoja; P. Müller","Classification of Volatile Organic Compounds by Differential Mobility Spectrometry Based on Continuity of Alpha Curves","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3453496"
"L. Ernesto Valencia-Segura; M. Aurora Diozcora Vargas-Treviño; S. Vergara-Limon; C. Leopoldo Carreón-Díaz de León; D. Marcelo González-Arriaga; M. Vargas-Treviño; J. Gutiérrez-Gutiérrez; M. Guerra-Marín","Design of a Convolutional Neural Network for the Synthesis of a Spherical Crank-Rocker Mechanism","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3544450"
"Z. Guo; L. Xu; W. Tan; F. Chen","Impact of Generation Rate of Speech Imagery on Neural Activity and BCI Decoding Performance: A fNIRS Study","2025","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2025.3552606"
"L. Yang; T. Zou; B. Deng; H. Zhang; Y. Mo; P. Peng","Assessment of Oil-Paper Insulation Aging Using Frequency Domain Spectroscopy and Moisture Equilibrium Curves","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2906379"
"A. Wang; G. Lei; S. Dai; H. Wu; Y. Iwahori","Multiscale Attention Feature Fusion Based on Improved Transformer for Hyperspectral Image and LiDAR Data Classification","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3524443"
"Y. Li; Z. Wang; F. Lam","SNR Enhancement for Multi-TE MRSI Using Joint Low-Dimensional Model and Spatial Constraints","2022","IEEE Transactions on Biomedical Engineering","https://doi.org/10.1109/TBME.2022.3161417"
"J. Park; J. Shin; J. Jeong","Inter-Brain Synchrony Levels According to Task Execution Modes and Difficulty Levels: An fNIRS/GSR Study","2022","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2022.3144168"
"P. Kumari; S. Soor; A. Shetty; S. G. Koolagudi","A Fully-Automated Framework for Mineral Identification on Martian Surface Using Supervised Learning Models","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3243061"
"J. -B. Feret; G. P. Asner","Tree Species Discrimination in Tropical Forests Using Airborne Imaging Spectroscopy","2013","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2012.2199323"
"C. Nguyen van; M. Duc Ngo; C. Duong Duc; L. Quang Thao; S. -J. Ahn","State-of-Charge Estimation of Lithium-Ion Battery Integrated in Electrical Vehicle Using a Long Short-Term Memory Network","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3493141"
"Y. Shao; Q. Liu; L. Xiao","IVIU-Net: Implicit Variable Iterative Unrolling Network for Hyperspectral Sparse Unmixing","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3241249"
"L. E. Kruse; S. Kühl; A. Dochhan; S. Pachnicke","Experimental Validation of Machine Learning-Based Joint Failure Management and Quality of Transmission Estimation","2023","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2023.3333420"
"J. Yu; X. Wang; E. Ding; J. Jing","A Novel Method of On-Line Coal-Rock Interface Characterization Using THz-TDs","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3056110"
"W. Chou; P. -J. Wu; C. -C. Fang; Y. -S. Yen; B. -S. Lin","Design of Smart Brain Oxygenation Monitoring System for Estimating Cardiovascular Disease Severity","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.2997865"
"R. Qin; A. J. Garcia Inda; Z. Zhou; Y. Enomoto; T. Yang; N. İmamoğlu; J. Gomez-Tames; S. Huang; W. Yu","REC-NN: A reconstruction error compensation neural network for Magnetic Resonance Electrical Property Tomography (MREPT)","2023","2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)","https://doi.org/10.1109/EMBC40787.2023.10340423"
"J. Rodríguez-Ortega; R. Khaldi; D. Alcaraz-Segura; S. Tabik","Bidirectional Recurrent Imputation and Abundance Estimation of LULC Classes With MODIS Multispectral Time-Series and Geo-Topographic and Climatic Data","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3359647"
"Z. Wu; L. Y. Dai; A. Novick; M. Glick; Z. Zhu; S. Rumley; G. Michelogiannakis; J. Shalf; K. Bergman","Peta-Scale Embedded Photonics Architecture for Distributed Deep Learning Applications","2023","Journal of Lightwave Technology","https://doi.org/10.1109/JLT.2023.3276588"
"S. K. Roy; A. Nicolson; K. K. Paliwal","DeepLPC: A Deep Learning Approach to Augmented Kalman Filter-Based Single-Channel Speech Enhancement","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3075209"
"B. -K. Lee; K. Noh; J. -H. Chang; K. Choo; E. Oh","Sequential Deep Neural Networks Ensemble for Speech Bandwidth Extension","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2833890"
"Q. Chen; J. Sun; V. Palade; X. Shi; L. Liu","Hierarchical Clustering Based Band Selection Algorithm for Hyperspectral Face Recognition","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2897213"
"J. Qi; W. Xue; Z. Gong; S. Zhang; A. Yao; P. Zhong","Hybrid Sequence Networks for Unsupervised Water Properties Estimation From Hyperspectral Imagery","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3068727"
"Y. Yang; J. Yue; J. Li; Z. Yang","Mine Water Inrush Sources Online Discrimination Model Using Fluorescence Spectrum and CNN","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2866506"
"F. Al-Shargie; M. Glassen; J. DeLuca; S. Saleh","Obstacle Avoidance in Healthy Adults and People With Multiple Sclerosis: Preliminary fNIRS Study","2024","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2024.3487526"
"T. Che; Y. Zheng; J. Cong; Y. Jiang; Y. Niu; W. Jiao; B. Zhao; Y. Ding","Deep Group-Wise Registration for Multi-Spectral Images From Fundus Images","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2901580"
"R. Damseh; A. Hireche; P. Sirpal; A. N. Belkacem","Multimodal EEG-fNIRS Seizure Pattern Decoding Using Vision Transformer","2024","IEEE Open Journal of the Computer Society","https://doi.org/10.1109/OJCS.2024.3500032"
"Z. H. Chen; W. Chen; Z. Cheng; G. -W. Lu; J. Wang","Deep Learning-Assisted Enhanced Fano Resonances in Symmetry-Breaking SOI Metasurface","2022","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2021.3127220"
"Q. Yao; H. Yang; R. Zhu; A. Yu; W. Bai; Y. Tan; J. Zhang; H. Xiao","Core, Mode, and Spectrum Assignment Based on Machine Learning in Space Division Multiplexing Elastic Optical Networks","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2811724"
"F. M. Algashaam; K. Nguyen; M. Alkanhal; V. Chandran; W. Boles; J. Banks","Multispectral Periocular Classification With Multimodal Compact Multi-Linear Pooling","2017","IEEE Access","https://doi.org/10.1109/ACCESS.2017.2731118"
"K. Horapong; K. Srisutheenon; V. Areekul","Progressive and Corrective Feedback for Latent Fingerprint Enhancement Using Boosted Spectral Filtering and Spectral Autoencoder","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3093879"
